IYR,IMO,RAILROAD,STATE,STATION,COUNTY,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15
19,5,WC,26,ESCANABA,DELTA,AT 1350 CDT ON MAY 30TH TRAIN L54981-30 WAS STRUCK BY A SEMI TRUCK AT THE CROSSING AT MILE 336.44 ON,"THE MANISTIQUE SUBDIVISION. THE TRUCK MADE CONTACT MID TRAIN, CAUSING LINES 22 TO 30 TO DERAIL UPRI",GHT AND LEANING. OCCUPANT OF THE TRUCK WAS AIRLIFTED TO HOSPITAL. NO INJURIES TO CREW.,,,,,,,,,,,,
19,3,CRSH,26,DETROIT,WAYNE,"NS CONDUCTOR MAKING A MOVE TO SET OFF CARS IN EC09, LEFT REMAINING CARS ON SR01 FOUL CAUSING MULTIPL",E CAR DAMAGE. NORFOLK SOUTHERN WILL FILE FORM 81 FOR THEIR CREW.,,,,,,,,,,,,,
19,4,DC,26,DETROIT,WAYNE,"AT APPROX. 2230 ON 4/8/19, SUPERVISOR WAS NOTIFIED BY THE DCRR YDMSTR THAT THE B0808 HAD ONE SUB LAD",LE DERAILED AT THE PIPELINE SWITCH ON ZUG ISLAND. THE YDMSTR REPORTED THE 6TH CAR WAS DERAILED IN A,"6-CAR CUT OF EMPTY SUB LADLE HEADING NORTH FROM THE MAIN PLANT. 
WHILE PULLING NORTHBOUND FROM GREA",T LAKES WORKS TOWARDS ZUG ISLAND RCO JOB B20808 PULLING 6 SUB LADLES DERAILED ON TANGENT TRACK. THE,"SIXTH (REAR) CAR IN THE CONSIST, SUB LADLE #29, DERAILED 975’ SOUTH OF BALLINGER CROSSING, AFTER TRA","VELING 5,213’ THE CAR CAME TO REST NORTH OF THE PIPELINE SWITCH ON ZUG ISLAND. UPON INVESTIGATION OF","THE TRACK NOTES, EQUIPMENT INSPECTION, RCO STATEMENTS, AND LOCOMOTIVE DOWNLOADS THE TAPS TEAM CONCL","UDED THE FOLLOWING:
THE R4 WHEEL CLIMBED THE RAIL AT THE POINT OF DERAILMENT. THE FLANGE RODE THE T",OP OF THE RAIL FOR 78” BEFORE DROPPING TO THE FIELD SIDE OF THE HOT METAL LEAD. THE L4 WHEEL DROPPED,INTO THE GAGE IN CORRESPONDENCE. THE RESULTS OF OUR SITE INSPECTION COMBINED WITH INSPECTION OF THE,SUB LADLE #29 REVEALED EVIDENCE OF AN IMPROPERLY LOADED CAR. THE CAR WAS FOUND TO HAVE A SUBSTANTIA,L AMOUNT OF SOLIDIFIED IRON POOLED TO THE WEST SIDE OF THE CAR RESULTING IMPROPER CLEARANCE OF THE S,IDE BEARINGS. THE BEARINGS ON THE WEST ARE IN CONSTANT CONTACT WHILE THE BEARINGS ON THE EAST HAVE C,LEARANCE MEASUREMENTS THAT EXCEED THE ALLOWABLE LIMITS BY 1.5”. THIS CONDITION PREVENTED THE CAR FRO,M ARTICULATING WHILE IN MOTION AND ALLOWING THE R4 WHEEL TO CLIMB THE RAIL.
19,9,LSRC,26,FLINT,GENESEE,Y112-12 WERE MAKING A SHOVE MOVE DOWN THE LEAD INTO 33 TRACK. THE 9TH CAR FROM THE HEADEND JUMPED TH,E FROG AT THE 11 SWITCH AND DERAILED. THIS CAUSED THE FOLLOWING 4 CARS TO DERAIL AS WELL. ONE OF THE,CARS (ATW 318345) STRUCK A LOCOMOTIVE (LSRC 6302) IN AN ADJACENT TRACK.,,,,,,,,,,,,
19,11,CSX,26,DEARBORN,WAYNE,"WHEN PULLING OUT OF TRACK R07 AT ROUGEMERE YARD, Q38701 DERAILED LINES 70-77 OF THEIR TRAIN. INVESTI",GATION REVEALED DERAILMENT WAS CAUSED BY BROKEN RAIL IN TRACK R07.,,,,,,,,,,,,,
19,12,MQT,26,LUDINGTON,MASON,"WHILE SWITCHING CARS IN LUDINGTON YARD, SETTING LOADED CARS TO 13 TRACK, AN APPROXIMATELY 6 FOOT PIE",CE OF RAIL BROKE UNDER THE TRAIN. CREW WAS UNAWARE OF THE BREAK AND MADE A PULLING MOVE OVER THE BRO,"KEN RAIL, DERAILING 1 CAR. THE CREW THEN SHOVED BACK INTO THE TRACK DERAILING ANOTHER CAR AND CLIMBI","NG THE SWITCH POINT TO FALL IN BETWEEN THE STOCK RAIL AND POINT, DERAILING THE OTHER 3 CARS.",,,,,,,,,,,
19,3,GRS,23,ENFIELD,PENOBSCOT,MAWA-29 WAS HEADING WEST WHEN THE TRAIN DERAILED 5 CARS AT APPROXIMATELY MILE POST 20.,,,,,,,,,,,,,,
19,4,MBTA,25,ROCKPORT,ESSEX,TRAIN 128 DEPARTED ROCKPORT STATION AND HIT A CAR AT POOLE'S LANE. DRIVER OF VEHICLE DID NOT STOP AN,"D WAS STRUCK ON THE REAR BUMPER OF THE CAR. NO INJURIES REPORTED. 
CORRECTED TYPE OF TRACK 7.1",,,,,,,,,,,,,
19,8,CSX,18,INDIANAPOLIS,MARION,Y39315 COUPLED INTO 027 TRACK AND PULLED LOOKING FOR ANY SEPARATION. Y39315 IDENTIFIED CARS NOT COUP,"LED BETWEEN LINES 15-16 IN THE TRACK AND WALKED TO SEPARATION. Y39315 SHOVED WEST, COUPLED CARS AND",PULLED ON TRACK OBSERVING ALL CARS MOVING EAST. Y39315 WALKED TO HEAD END AND PROCEEDED TO PULL EAST,FROM 027 TRACK DERAILING 4 CARS AT TURNOUT.,,,,,,,,,,,
19,8,NS,18,GARY,LAKE,NS TRAIN 34JB308 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,
19,8,CSX,18,ROSEDALE,PARKE,W21908 DERAILED 17 CARS DUE TO TRACK  BUCKLING DUE TO SUNKINK.,,,,,,,,,,,,,,
19,8,WC,18,GARY,LAKE,HUMP JOB TIED ON KC33 ON THE EAST END TO PULL IT OVER THE HILL. AFTER MAKING TWO JOINTS IN THE TRACK,"THE EMPLOYEE STRETCHED, HE HAD ALL OF THE CARS ON KC33 MOVING. THE OPERATOR PULLED HIMSELF TO THE T",OP OF THE HILL ON THE LOCOMOTIVE AND BROUGHT THE MOVEMENT TO A COMPLETE STOP AND DETRAINED. ONCE CLE,AR OF THE TRAIN THE OPERATOR CONTINUED THE MOVEMENT EAST AT THE END OF KC33. TBOX667025 AND TBOX6424,82 TRAVERSED THROUGH THE CURVE THE LATERAL FORCE CAUSED BY THE DRAWBARS BEING CROSSED BETWEEN TWO CA,RS DERAILED THE REAR SET OF TRUCKS ON TBOX642482. THE TBOX667022 AND THE TWO WEST CARS DERAILED DUE,TO LATERAL FORCES PUSHING THE GAUGE OF THE RAIL OUT.,,,,,,,,
19,12,UP,16,MONTPELIER,BEAR LAKE,MPDNP-27 SHOVED INTO IX962 FROM MAIN 2.  CONDUCTOR WAS RIDING THE SHOVING MOVEMENT INTO THE YARD.  C,ONDUCTOR FAILED TO ALIGN THE CROSSOVER FROM TRK 5 INTO TRK 6.  TRK 5 WAS LINED INTO TRK 6.  TRK 6 WA,S LINED INTO EAST 6 VIOLATING 8.2 AND 8.12.  ONCE COUPLED INTO THE PICKUP IN TRK 6 THE CONDUCTOR INS,TRUCTED THE ENGINEER TO PULL THE PICKUP OUT SO HE COULD RELEASE THE HAND BRAKES AND RE-HANG THE EOT,DEVICE.  ONCE CONDUCTOR COMPLETED THE TASKS HE INSTRUCTED THE ENGINEER TO PULL FORWARD OUT OF THE YA,"RD SO HE COULD RELINE THE MAIN TRACK SWITCH AND RESTORE THE DERAIL.  ONCE AT THE DERAIL, AS THE TRAI","N WAS PULLING, IT WAS NOTICED 3 RAILCARS WERE ON THE GROUND.  THE ENGINEER WAS IMMEDIATELY NOTIFIED","TO STOP THE TRAIN, AT WHICH POINT THE ARMN170753 STRUCK SIGNAL TOWER CP115, KNOCKING IT DOWN ON TOP",OF THE CARS.,,,,,,
19,5,UP,20,KANSAS CITY,WYANDOTTE,THE YKS21R-09 KICKED A SET OF FOUR CARS INTO BOWL TRACK 6 AT MATTOON CREEK FROM THE WEST END.  THE C,ARS WERE CUT OFF ON THE LEAD AND ROLLED FREELY INTO THE 24 CARS PREVIOUSLY IN BOWL 6.  THE FIRST OUT,"CAR IN THE CUT OF FOUR CEGX1019, AN EMPTY HOPPER CAR, CROSSED DRAWBARS WITH THE STLX5301, ANOTHER E","MPTY HOPPER CAR, RESULTING IN A DERAILMENT.",,,,,,,,,,,
19,5,UP,20,KANSAS CITY,WYANDOTTE,THE YKS21R-09 KICKED A SET OF FOUR CARS INTO BOWL TRACK 6 AT MATTOON CREEK FROM THE WEST END.  THE C,ARS WERE CUT OFF ON THE LEAD AND ROLLED FREELY INTO THE 24 CARS PREVIOUSLY IN BOWL 6.  THE FIRST OUT,"CAR IN THE CUT OF FOUR CEGX1019, AN EMPTY HOPPER CAR, CROSSED DRAWBARS WITH THE STLX5301, ANOTHER E","MPTY HOPPER CAR, RESULTING IN A DERAILMENT.",,,,,,,,,,,
19,5,UP,20,KANSAS CITY,WYANDOTTE,"THE ARLNSR-12 WAS TRAVELING EAST BOUND INTO TRACK 214 AT ARMOURDALE YARD, STAGING FOR THE NS.  TRAIN",WAS IN DYNAMICS WHEN CREW NOTICED THEY WERE SLOWING DOWN AND THAT THE EOT WAS READING 00.  CREW WAS,TOLD OVER THE RADIO TO REMAIN STOPPED BECAUSE THEY HAD CARS DERAILED.  CONDUCTOR WALKED THE TRAIN A,"ND FOUND TWO CARS DERAILED, FIVE FROM THE REAR OF THE TRAIN.  THE TTGX978450 CLIMBED THE RAIL TRAVEL",ING 15 FT BEFORE DERAILING ITSELF AND THE TTGX696686.  INVESTIGATION DETERMINED THAT THE DERAILMENT,WAS CAUSED BY REVERSE CROSS ELEVATION IN TURNOUT.,,,,,,,,,
19,8,UP,17,EAST ST LOUIS,ST CLAIR,"AASFX-08 WAS TRAVELING EAST OUT OF THE ALS YARD, ONTO TRRA MAINTAINED TRACK. THE CONDUCTOR LOOKED OU","T OF THE WINDOW, SAW THEY HAD CARS ON THE GROUND, AND TOLD THE ENGINEER TO STOP. FIVE CARS DERAILED",DUE TO TRACK WARP ON TRRA TRACK. TRACK WARP IS THE DIFFERENCE IN CROSS LEVEL BETWEEN ANY TWO POINTS,LESS THAN 62 FEET APART. EXCESSIVE WARP CONTRIBUTES TO WHEEL CLIMB. MEASUREMENTS WERE 3 3/8 INCH WAR,"P UNDER LOAD (MAX OF 3), 2 1/2 INCH OF TWIST WITH A MAX OF 2 INCHES. ALS SUSTAINED TRACK DAMAGE AS W","ELL. * TRRA MAINTAINS TRACK. TRRA TRACK DAMAGE = $7,847. ALS TRACK/SIGNAL DAMAGE = $9,389*",,,,,,,,,
19,8,IC,17,MARKHAM,COOK,TRAIN M37161-16 WAS IN THE PROCESS OF SETTING OUT AT MARKHAM YARD ON THE SOUTH END OF F YARD INTO TR,ACK MF14. CONDUCTOR FAILED TO ENSURE THE ROUTE TO BE USED WAS LINED RESULTING IN THE MOVEMENT GOING,"DOWN THE ADJACENT LEAD INTO THE SIDE OF A YARD MOVEMENT. CAR CTTX695997 DERAILED ON ITS SIDE, TTGX98","6863 DERAILED UPRIGHT, DTTX742577 NOT DERAILED WITH SIDE COLLISION DAMAGE. TRANSPORTATION, MECHANICA",L AND ENGINEERING RESPONDING.,,,,,,,,,,
19,8,IC,17,MARKHAM,COOK,TRAIN M37161-16 WAS IN THE PROCESS OF SETTING OUT AT MARKHAM YARD ON THE SOUTH END OF F YARD INTO TR,ACK MF14. CONDUCTOR FAILED TO ENSURE THE ROUTE TO BE USED WAS LINED RESULTING IN THE MOVEMENT GOING,"DOWN THE ADJACENT LEAD INTO THE SIDE OF A YARD MOVEMENT. CAR CTTX695997 DERAILED ON ITS SIDE, TTGX98","6863 DERAILED UPRIGHT, DTTX742577 NOT DERAILED WITH SIDE COLLISION DAMAGE. TRANSPORTATION, MECHANICA",L AND ENGINEERING RESPONDING.,,,,,,,,,,
19,12,UP,6,BLOOMINGTON,SAN BERNARDINO,YWC28R-23 WAS SHOVING WEST INTO 315 TRACK WHEN THE 91ST CAR FROM THE WEST END (AEX13728) DERAILED TH,"E L3, L4, R3 AND R4 WHEELS AT THE 345 SWITCH DUE TO A LADING CABLE FROM THE TTZX862474, WHICH HAD BE",EN CAUGHT AND TORN FROM THE CAR AND FOULED THE 345 SWITCH.,,,,,,,,,,,,
19,12,UP,6,OAKLAND,ALAMEDA,YOA78-20 DERAILED ON SWITCH THAT WAS PREVIOUSLY RUN THROUGH BY ANOTHER JOB.,,,,,,,,,,,,,,
19,12,UP,6,FRENCH CAMP,SAN JOAQUIN,CONTRACT TRAIN CREW RAN THROUGH SWITCH FROM TRACK 168 TO MAIN LINE.  CREW WAS ATTEMPTING TO SWITCH P,OWER OUT OF 168 ONTO THE MAIN.  CONDUCTOR WAS UNTYING TWO REAR UNITS WHILE ENGINEER TOOK FIRST LOCOM,"OTIVE OUT OF TRACK.  HE RAN HIGH OF THE SWITCH, GOT DOWN AND LINED SWITCH, THEN SHOVED LOCOMOTIVE BA",CK DOWN THE MAIN LEAVING THE SWITCH LINED FOR STRAIGHT RAIL.  ENGINEER THEN WALKED TO THE OTHER TWO,UNITS AND PULLED AHEAD THROUGH SWITCH.  CONDUCTOR WAS RIDING REAR LOCOMOTIVE AND NOTIFIED ENGINEER O,F GAPPED POINTS WHEN THEY CLEARED.,,,,,,,,,
19,9,BLF,12,OAKLAND PARK,BROWARD,"BLF 604 TRAVELING NB ON THE EM, WITNESSED A VEHICLE GO AROUND THE DOWNED CROSSING GATES.  ENGINEER S","OUNDED HORN AND BELLS, PLACED TRAIN IN EMERGENCY STRIKING VEHICLE.  RESULTING IN DRIVERS FATALITY.",FEC DAMAGES $7011.53,,,,,,,,,,,,
19,9,FEC,12,MIAMI-DADE,MIAMI-DADE,CONDUCTOR SHOVED OUT OF TRACK 1 TO PICK UP LOADS AND DID NOT LINE THE SWITCH FOR HIS MOVEMENT.  NOT,"REALIZING HE HAD RAN THROUGH THE SWITCH, PROCEEDED TO PULL DERAILING THREE EMPTY CARS.   NO INJURIES",WERE SUSTAINED.,,,,,,,,,,,,
19,9,FEC,12,WEST PALM BEACH,PALM BEACH,BLF 605 WAS TRAVELING NORTHBOUND ON THE WEST MAIN TRACK AND STRUCK A VEHICLE THAT WENT AROUND THE LO,WERED GATES THAT WERE WORKING AS INTENDED AT THE WESTWOOD ROAD CROSSING.    DRIVER SUSTAINED FATAL I,"NJURIES.  BLF DAMAGES WERE $174,475.",,,,,,,,,,,,
19,9,FEC,12,OAKLAND PARK,BROWARD,BLF 604 WAS TRAVELING NORTHBOUND ON THE EAST MAIN AND WITNESSED A VEHICLE GO AROUND THE DOWNED CROSS,ING GATES.  ENGINEER SOUNDED HORN AND BELLS AND PLACED TRAIN IN EMERGENCY BUT WAS UNABLE TO STOP PRI,"OR TO IMPACT.  DRIVER SUSTAINED FATAL INJURIES.  BLF DAMAGES WERE $415,099.",,,,,,,,,,,,
19,9,UP,6,SALINAS,MONTEREY,"LRQ31-25, LEAD LOCOMOTIVE UP1096, WAS TRAVELING WEST BOUND FROM SALINAS TO WATSONVILLE WHEN A PRODUC",E TRUCK PULLED IN FRONT OF THEM ON A PRIVATE XING.  INCIDENT HAPPENED AT MP 112.6 ON THE COAST SUB A,T OR AROUND 1300.  THE FEMALE DRIVER WAS FATALLY INJURED.,,,,,,,,,,,,
19,11,BNSF,6,SAN DIEGO,SAN DIEGO,S-SDGMEM1-15 DERAILED 19 RAILCARS WHILE PULLING OUT OF YARD TRACK 9832 DUE TO TRACK WIDE GAGE. NO HA,ZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,7,UP,29,INDEPENDENCE,JACKSON,"MNA TRAIN LPHPHJ-03, WITH LEAD LOCOMOTIVE UP3201, EXPERIENCED A FIRE ON THE LOCOMOTIVE BETWEEN MILE","POST 271.22 AND MILE POST 271.31 OF THE SEDALIA SUBDIVISION. *MNA EQUIPMENT DAMAGE = $40,000*",,,,,,,,,,,,,
19,7,UP,29,DE SOTO,JEFFERSON,THE WCBTGZ-23 WAS TRAVELING SOUTH ON THE DESOTO SUB AT MP 43.4 AT 22MPH WHEN THE TRAIN HIT A SOFT SP,OT ON THE LEFT RAIL WHILE IT A RIGHT HAND CURVE. THE LEADING WHEELS OF THE LEAD LOCOMOTIVE DERAILED.,CAR HZGX7353 ALSO DERAILED DURING RE-RAILMENT PROCESS.,,,,,,,,,,,,
19,8,KAW,29,NORTH KANSAS CITY,CLAY,KAW610 WAS SHOVING 31 CARS DOWN LEAD 7 AT 2300 ON 8/30/2019.  CONDUCTOR HOLCOMB AND STUDENT CONDUCTO,R HOLMES WERE OBSERVING THE SHOVE FROM OUTSIDE OF THE CREW TRUCK.  ENGINEER DAVIS FELT THE SLACK RUN,"IN, THROTTLED OFF AND QUICKLY CAME TO A STOP.  HOLCOMB AND HOLMES DROVE TO THE POINT AND FOUND 2 CA","RS, GATX 32194 AND TILX 200269, SHOVED OFF THE END OF HENKEL'S TRACK AND THROUGH A CONCRETE RETENTIO","N PIT WALL.  THEY SECURED THE SCENE, CONTACTED HENKEL STAFF AND GENERAL MANAGER BOLT.  THERE IS NO P",RODUCT (NON-HAZARDOUS) LEAKING FROM THE TANK CARS AND NO INJURIES.  RJ CORMAN RE-REAILED THE CARS.,,,,,,,,,
19,10,MNCW,9,NORWALK,FAIRFIELD,"PRODUCTION GANG, TRAVELING NORTH WITH 22 PIECES OF EQUIPMENT, HAD 7 SEPERATE PIECES OF EQUIPMENT MAK",E IMPACT WITH ONE ANOTHER.,,,,,,,,,,,,,
19,10,MNCW,9,NORWALK,FAIRFIELD,"PRODUCTION GANG, TRAVELING NORTH WITH 22 PIECES OF EQUIPMENT, HAD 7 SEPERATE PIECES OF EQUIPMENT MAK",E IMPACT WITH ONE ANOTHER.,,,,,,,,,,,,,
19,10,MNCW,9,NEW HAVEN,NEW HAVEN,"TRAIN 1510'S EQUIPMENT WAS SHOVING WEST TOWARDS TRACK 62 WHEN AT THE 16/67E SWITCH, THE SWITCH POINT",S (FACING) WERE LINED REVERSE TOWARDS TRACK 69 (FUEL PAD). TRAIN 1510'S EQUIPMENT OPERATED APPROXIMA,TELY 200 FEET WEST PAST THE 16/67E SWITCH BEFORE COMING TO A STOP.,,,,,,,,,,,,
19,5,IANR,19,CEDAR RAPIDS,LINN,IANR TRAIN WACR-27 ARRIVED THE CEDAR RAPIDS NORTH YARD ON TRACK 13. THE CREW HAD INSTRUCTIONS TO SET,OUT UP INTERCHANGE CARS ON 14 TRACK BEFORE HEADING THROUGH THE YARD TO THE CEDAR RAPIDS IOWA CITY R,"AILROAD (CIC). 

IANR WACR-27 CUT OFF THE 10 REAR CARS FOR CIC ON TRACK 13 AND THEN PULLED FORWARD",WITH 5 CAR LOADS OF OATS RIGHT BEHIND THEIR ENGINE CONSIST (FIVE LOCOMOTIVES ? FOUR OF WHICH WERE O,N LINE) FOLLOWED BY 10 EMPTY FLAT CARS AND 20 MORE OAT LOADS ON THE REAR OF THE CUT. AFTER PULLING A,HEAD TO CLEAR THE TRACK 13 SWITCH THE ENGINEER COMPLETED A STOP USING AN AUTOMATIC BRAKE PIPE REDUCT,ION. THE ENGINEER THEN RECEIVED RADIO INSTRUCTIONS TO MAKE A REVERSE MOVE IN ORDER TO COMPLETE THE I,"NTERCHANGE SET OUT INTO TRACK 14. AT THIS POINT IN TIME, THE ENGINEER APPLIED EXCESSIVE POWER TO THE",ENGINE CONSIST WITHOUT ALLOWING ADEQUATE TIME FOR THE CUT OF CAR’S AIR BRAKES TO RELEASE. IN DOING,SO THIS CREATED EXCESSIVE LATERAL DRAWBAR FORCE WHICH SUBSEQENTLY CAUSED THE LEAD AXLE OF OTTX 93545,TO DERAIL. THE MOVEMENT CONTINUED UNTIL A COUPLING WAS MADE ON TRACK 14. AFTER THE JOINT WAS MADE T,HE REVERSE MOVE INTO TRACK 14 WAS AGAIN INITATED. AS THE SHOVING MOVEMENT CONTINUED THE AFORE MENTIO,NED DERAILED CAR TRAVERSED OVER AND SPLIT THE TRACK 14 SWITCH. ONCE THIS SWITCH WAS SPLIT IT SUBSEQU,ENTLY DAMAGED THE TURNOUT AND TRACK TO SUCH A DEGREE THAT IS CAUSED SIX ADDITIONAL CARS TO DERAIL.,
19,12,UP,6,CALIENTE,KERN,MWCEU-26 WAS TRAVERSING ON HEAVY MOUNTAIN GRADE WHEN THE CREW RECEIVED A TONE DEFECT FROM A DRAGGING,DETECTOR AT MP337.2.  THE TRAIN WAS TRAVELING AT 21MPH ON APPROXIMATELY 2.3% DESCENDING GRADE WHEN,ENGINEER BROUGHT THE TRAIN TO A STOP FOR INSPECTION.  ONE SET OF TRUCKS WAS FOUND DERAILED 31 CARS F,ROM THE HEAD END ON CAR NUMBER ROIX58052 AND TRAVELED 1.3 MILES ON THE GROUND.  THE POD WAS NOTED AT,MP337.9 INSIDE TUNNEL 2.,,,,,,,,,,
19,12,TSWS,6,FRENCH CAMP,SAN JOAQUIN,LLT3 MOVED LOCOMOTIVES IN THE CLEAR EAS OF THE MAIN SWITCH. THE CREW THEN MADE A FORWARD FACING MOVE,"WITH LOCOMOTIVES IN THE WEST SHARPS LEAD ONTO THE MAIN, BUT DIDN'T NOTICE THAT THE MAIN SWITCH WAS","IMPROPERLY LINED. THE ENINGEER RAN THROUGH THE IMPROPERLY LINED SWITCH, DAMAGING IT.",,,,,,,,,,,,
19,8,MNCW,9,BRIDGEPORT,FAIRFIELD,TRAIN 1101 WAS SHOVING 9 CARS EAST INTO BRIDGEPORT YARD ONTO TRACK 14 WHEN THE 2014W SWITCH WAS THRO,"WN UNDERNEATH THE 7TH AND 8TH CARS OF THE CONSIST, CAUSING TWO TRUCKS TO DERAIL. TRAINMAN WAS ON THE","GROUND, CONDUCTOR ON THE LEAD END, AND ENGINEER ON THE REAR. TRAINMAN OPERATED THE 2014W SWITCH AS","EQUIPMENT WAS PASSING HIS LOCATION, AND 3 OF 9 CARS HAD NOT CLEARED THE SWITCH.",,,,,,,,,,,
19,8,MNCW,9,NEW HAVEN,NEW HAVEN,TRAIN 6558 WAS GIVEN PERMISSION TO TRACK 56 IN NEW HAVEN YARD AND TRAVELED WEST ON UNINTENDED TRACK,"45 AND OPERATED PAST THE `END OF WIRE` SIGN ON TRACK 45, CAUSING 1 PANTOGRAPH TO FLIP AND BECOME DAM","AGED. AT TIME OF INCIDENT, CONDUCTOR WAS ON THE LEADING END OF THE MOVE. CONDUCTOR UNFAMILIAR WITH M",OVE IN THE YARD TO TRACK 56 AND DID NOT LINE THE SWITCH FOR EQUIPMENT TO TRAVEL ON TO INTENDED TRACK,.,,,,,,,,,,
19,7,SFRV,12,MIAMI-DADE,MIAMI-DADE,"AT AROUND 1400 HOURS, AN INCIDENT OCCURRED IN WHICH PTC, TMDS, AND EQUIPMENT MALFUNCTIONS WERE THE C",ONTRIBUTING CAUSE OF PROPERTY DAMAGE ON A MAIN TRACK SWITCH IN MIAMI. SFRTA CONCLUDED THAT THE INCID,"ENT WAS NOT A HUMAN FACTOR INCIDENT. 
",,,,,,,,,,,,
19,7,FEC,12,MIAMI-DADE,MIAMI-DADE,"AS 11:00 AM JOB WAS LEAVING THE YARD, LEAD MOTOR, FEC 508, DERAILED WHILE GOING THROUGH THE GATOR SW",ITCH.,,,,,,,,,,,,,
19,4,SFRV,12,HIALEAH,DADE,TRAIN P604 WAS PULLING OUT OF HIALEAH YARD AND RAN THROUGH A DERAIL. THERE WERE NO INJURIES SUSTAINE,D DUE TO THE INCIDENT. SUPERVISION IS INVESTIGATING THE INCIDENT AND WILL SUBMIT APPROPRIATE DOCUMEN,TATION AND RECOMMENDED DISCIPLINE.,,,,,,,,,,,,
19,3,NS,17,DECATUR,MACON,YARD ASSIGNMENT DB28 WAS PULLING EASTBOUND OUT OF THE EAST END OF WB19 WITH A CONSIST OF 15X6 - 2182,TONS 1324 FEET WHEN LINES 17 THROUGH 20 OF THE CONSIST DERAILED ACCOUNT WIDE GUAGE DUE TO WEAK TIMB,ES,,,,,,,,,,,,
19,3,UP,17,DOLTON,COOK,TRAIN MASCHX-15 DERAILED TWO AUTORACKS DUE TO BROKEN RAIL IN TRACK 20.,,,,,,,,,,,,,,
19,4,IAIS,17,CREVE COEUR,TAZEWELL,IAIS SIPE-14 WAS PULLING 41 CARS INTO TZPR YARD TRACK A-36 WHEN 6 CARS DERAILED.  ****TZPR MAINTAINS,"TRACK.  TRACK DAMAGE = $40,710 ESTIMATE****",,,,,,,,,,,,,
19,10,KJRY,17,BURNSIDE,HANCOCK,"PREX 3069 HAD A TURBO FAILURE CATCHING THE AIR BOX FILTERS ON FIRE, BURNING A CONNECTOR HOSE BETWEEN",THE BLOCK AND TURBO. TURBO BACK FIRED INTO AIR BOX.,,,,,,,,,,,,,
19,2,BNSF,17,CHICAGO,COOK,Y-CHI2031-03 DERAILED 1 RAILCAR WHILE PULLING OUT OF YARD TRACK 902 DUE TO TRACKBROKEN RAIL.  NO HAZ,ARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,8,WC,18,GARY,LAKE,"REPORTS YKPS04-11 HUMPED TWO CARS TOWARD KC48 (TILX310154 AND TILX210152, EMPTY CLEAN TANK CARS). TH","ESE ROLLED BACK TOWARD THE ASSIGNMENT, SIDESWIPING THE FOLLOWING CARS: AGT 78938 (LOAD FIBREBOARD),","GATX 29574 (LOAD METHANOL), DBCX 201471 (LOAD GLYCOL), UTLX 666538 (LOAD FORMALDEHYDE), UTLX 682488,","GATX 224991 (EMPTY, SOY OIL), NKCR 1263 (EMPTY INTERMODAL CAR). FIRST CAR EX KC48, TILX 310154, DER",AILED UPRIGHT.,,,,,,,,,,
19,8,WC,18,GARY,LAKE,"REPORTS YKPS04-11 HUMPED TWO CARS TOWARD KC48 (TILX310154 AND TILX210152, EMPTY CLEAN TANK CARS). TH","ESE ROLLED BACK TOWARD THE ASSIGNMENT, SIDESWIPING THE FOLLOWING CARS: AGT 78938 (LOAD FIBREBOARD),","GATX 29574 (LOAD METHANOL), DBCX 201471 (LOAD GLYCOL), UTLX 666538 (LOAD FORMALDEHYDE), UTLX 682488,","GATX 224991 (EMPTY, SOY OIL), NKCR 1263 (EMPTY INTERMODAL CAR). FIRST CAR EX KC48, TILX 310154, DER",AILED UPRIGHT.,,,,,,,,,,
19,10,CFE,18,FORT WAYNE,ALLEN,"FWRY-21 SHOVED 54 CARS INTO TRACK #1 AND UNKNOWINGLY RAN THROUGH A SWITCH, LEAVING CARS IN THE FOUL.",CREW TAXI'D OUT TO DO OTHER WORK FOR ROUGHLY 6 HOURS AND CAME BACK AFTERWARDS. WHILE MAKING ANOTHER,"SHOVE MOVE, BEING UNDER THE IMPRESSION THE CUT OF CARS THEY HAD LEFT WERE IN THE CLEAR, THEY STRUCK",THEIR CARS THEY HAD SHOVED OUT PREVIOUSLY.,,,,,,,,,,,
19,10,IHB,18,WHITING,LAKE,CREW OF TRAIN KG23 WAS PULLING OUT OF WHITING YARD SOUTH ON MW01 WHEN THE WEST RAIL BROKE DUE TO A T,RANVERSE /COMPOUND FISSURE CAUSING THE REAR 2 TANK CARS TO DERAIL TO THE WEST SIDE AND SEPERATE FROM,THE TRUCKS.,,,,,,,,,,,,
